Transaction_ID,Customer_ID,Transaction_Date,Transaction_Time,Amount,Merchant,Merchant_Category,Location,Transaction_Type,Payment_Method,Device_Type,Customer_Age,Account_Age,Previous_Transactions,Failed_Transactions,Transaction_Frequency,International_Transaction,Fraud
TXN00007514,CUST01058,2024-06-29,14:20:02,74.76,Google Play,Subscription,"Denver, CO",Refund,Gift Card,Desktop,60,54,233,6,14,No,1
TXN00007515,CUST01386,2023-07-11,18:27:46,216.49,Lyft,Transportation,"New York, NY",Transfer,Debit Card,Mobile,48,57,54,3,12,No,0
TXN00007516,CUST00272,2024-02-23,02:10:52,20.07,Home Depot,Home Improvement,"San Antonio, TX",Subscription,Debit Card,Desktop,26,151,418,0,38,No,0
TXN00007517,CUST00421,2024-03-25,16:34:05,578.56,CVS Pharmacy,Healthcare,"Denver, CO",Purchase,Credit Card,Mobile,56,111,291,10,47,No,0
TXN00007518,CUST01484,2023-04-11,00:20:51,161.2,Target,Retail,"Miami, FL",Purchase,Debit Card,Desktop,62,60,239,18,37,No,0
TXN00007519,CUST00075,2023-03-17,01:09:12,23.99,Starbucks,Food & Beverage,"Chicago, IL",Purchase,Credit Card,POS Terminal,19,73,311,4,10,No,0
TXN00007520,CUST00941,2024-01-30,03:37:30,277.61,Chase ATM,ATM,"Miami, FL",Withdrawal,Debit Card,Desktop,25,55,35,7,41,No,0
TXN00007521,CUST00794,2024-01-05,12:23:37,47.93,Google Play,Subscription,"New York, NY",Refund,Debit Card,Desktop,24,117,88,1,27,No,0
TXN00007522,CUST01462,2024-02-20,19:49:55,160.43,Netflix,Subscription,"Dallas, TX",Purchase,Debit Card,Desktop,73,63,211,1,42,No,0
TXN00007523,CUST01070,2023-09-01,11:46:47,79.13,Airbnb,Travel,"Dallas, TX",Purchase,Debit Card,Tablet,61,55,444,13,12,No,0
TXN00007524,CUST00238,2023-03-23,09:45:20,84.97,Lyft,Transportation,"Houston, TX",Subscription,Debit Card,Desktop,68,25,317,8,22,No,0
TXN00007525,CUST00009,2024-04-14,05:05:00,44.5,CVS Pharmacy,Healthcare,"Philadelphia, PA",Purchase,PayPal,POS Terminal,56,26,499,9,4,No,0
TXN00007526,CUST00637,2023-06-26,22:57:18,27.83,Unknown Merchant,Unknown,International - Unknown,Purchase,Debit Card,POS Terminal,59,177,364,12,29,Yes,1
TXN00007527,CUST00091,2023-09-28,13:34:48,325.33,CVS Pharmacy,Healthcare,"Chicago, IL",Transfer,PayPal,POS Terminal,78,63,244,0,36,No,0
TXN00007528,CUST01408,2024-06-29,08:55:18,401.81,Netflix,Subscription,International - UK,Transfer,Crypto,Mobile,74,173,464,13,45,Yes,0
TXN00007529,CUST01218,2024-05-15,23:02:12,54.65,PayPal,Money Transfer,"New York, NY",Refund,Bank Transfer,Desktop,33,73,86,1,14,No,0
TXN00007530,CUST00179,2024-03-06,08:39:57,221.11,Unknown Merchant,Unknown,"San Jose, CA",Purchase,Credit Card,Desktop,52,79,408,3,12,No,0
TXN00007531,CUST00683,2023-06-23,22:59:16,41.6,Unknown Merchant,Unknown,"Los Angeles, CA",Subscription,Debit Card,Mobile,47,167,239,18,45,No,0
TXN00007532,CUST00957,2023-12-28,09:34:04,311.71,Apple Store,Electronics,"San Antonio, TX",Purchase,Credit Card,Tablet,27,65,319,0,20,No,0
TXN00007533,CUST00095,2023-07-29,01:00:39,103.29,Venmo Transfer,Money Transfer,"Boston, MA",Purchase,Debit Card,Mobile,55,69,187,3,45,No,0
TXN00007534,CUST00212,2024-03-22,00:57:59,50.03,Venmo Transfer,Money Transfer,"Seattle, WA",Purchase,Credit Card,Mobile,35,9,56,10,23,No,0
TXN00007535,CUST01067,2023-02-11,07:44:49,35.64,Walmart,Retail,"San Antonio, TX",Purchase,Credit Card,Mobile,67,156,112,12,22,No,0
TXN00007536,CUST01350,2023-12-24,11:28:27,450.16,McDonald's,Food & Beverage,"Los Angeles, CA",Refund,Credit Card,Desktop,22,173,222,17,34,No,0
TXN00007537,CUST00640,2024-04-25,15:22:43,22.9,Chase ATM,ATM,"Chicago, IL",Subscription,Debit Card,Tablet,70,26,69,9,21,No,0
TXN00007538,CUST00047,2023-12-07,02:30:22,114.83,Venmo Transfer,Money Transfer,"Seattle, WA",Withdrawal,Credit Card,Desktop,46,28,226,4,9,No,0
TXN00007539,CUST01183,2024-01-22,03:13:47,12.15,Target,Retail,"Atlanta, GA",Transfer,Credit Card,POS Terminal,56,40,255,0,10,No,0
TXN00007540,CUST00640,2024-04-04,02:12:41,38.22,Best Buy,Electronics,"Los Angeles, CA",Transfer,Debit Card,Desktop,77,143,179,13,49,No,1
TXN00007541,CUST01309,2023-12-05,19:03:49,26.43,Amazon,E-commerce,"Las Vegas, NV",Purchase,Credit Card,Desktop,51,134,183,15,10,No,0
TXN00007542,CUST00430,2023-02-20,05:18:28,6.42,CVS Pharmacy,Healthcare,"Boston, MA",Subscription,Credit Card,Mobile,60,27,190,17,45,No,0
TXN00007543,CUST00658,2023-05-14,02:01:52,63.94,Netflix,Subscription,"Chicago, IL",Purchase,PayPal,ATM,79,38,451,2,30,No,0
TXN00007544,CUST00411,2023-01-18,04:15:24,81.45,Starbucks,Food & Beverage,"Chicago, IL",Transfer,Credit Card,ATM,62,85,231,2,33,No,0
TXN00007545,CUST00395,2024-03-10,22:23:14,29.77,Chase ATM,ATM,"Las Vegas, NV",Purchase,Debit Card,POS Terminal,40,64,275,3,2,No,0
TXN00007546,CUST00587,2023-12-15,08:03:16,1347.65,Target,Retail,"Boston, MA",Withdrawal,Credit Card,POS Terminal,22,30,232,6,49,No,0
TXN00007547,CUST00567,2024-03-10,04:26:29,91.9,Google Play,Subscription,"Seattle, WA",Transfer,Debit Card,Tablet,47,99,53,12,32,No,1
TXN00007548,CUST01091,2024-05-20,02:03:09,12.51,Apple Store,Electronics,"Los Angeles, CA",Transfer,Credit Card,Desktop,23,131,256,8,45,No,0
TXN00007549,CUST00654,2023-02-14,16:43:50,126.25,Starbucks,Food & Beverage,"San Jose, CA",Transfer,Credit Card,POS Terminal,73,12,492,2,17,No,0
TXN00007550,CUST00904,2023-09-27,23:47:29,250.55,Apple Store,Electronics,"Atlanta, GA",Purchase,PayPal,Mobile,75,91,89,16,28,No,1
TXN00007551,CUST01375,2024-01-06,04:57:39,172.9,Starbucks,Food & Beverage,"Philadelphia, PA",Transfer,Bank Transfer,Desktop,78,30,225,14,45,No,0
TXN00007552,CUST00241,2023-04-25,20:41:07,177.07,Unknown Merchant,Unknown,"San Diego, CA",Subscription,Credit Card,POS Terminal,63,38,246,9,17,No,0
TXN00007553,CUST00559,2023-02-19,12:53:10,101.06,Home Depot,Home Improvement,"San Antonio, TX",Purchase,Credit Card,POS Terminal,61,85,393,14,14,No,0
TXN00007554,CUST00306,2024-06-13,17:31:55,184.67,McDonald's,Food & Beverage,"San Jose, CA",Purchase,Debit Card,Mobile,21,60,150,0,10,No,0
TXN00007555,CUST00323,2023-10-03,06:43:25,437.51,Best Buy,Electronics,"Philadelphia, PA",Refund,Credit Card,Desktop,46,38,434,9,34,No,0
TXN00007556,CUST00561,2023-02-20,19:22:55,2481.63,Lyft,Transportation,"Phoenix, AZ",Transfer,Credit Card,POS Terminal,40,104,112,6,14,No,0
TXN00007557,CUST00235,2023-08-03,10:41:51,35.11,Target,Retail,"Los Angeles, CA",Purchase,Crypto,Mobile,23,143,407,6,17,No,0
TXN00007558,CUST00032,2024-03-18,12:58:38,380.03,Starbucks,Food & Beverage,International - Canada,Withdrawal,PayPal,Tablet,49,146,268,2,37,Yes,0
TXN00007559,CUST01276,2023-07-15,17:50:43,37.9,Best Buy,Electronics,"Chicago, IL",Transfer,Credit Card,Tablet,59,29,156,6,22,No,0
TXN00007560,CUST01147,2023-01-22,10:04:19,560.77,CVS Pharmacy,Healthcare,"Miami, FL",Purchase,Credit Card,Mobile,35,112,441,8,18,No,0
TXN00007561,CUST01053,2024-04-09,06:39:12,784.98,Venmo Transfer,Money Transfer,"Dallas, TX",Purchase,Gift Card,Desktop,32,21,365,7,35,No,0
TXN00007562,CUST00210,2024-01-17,05:21:29,302.94,Unknown Merchant,Unknown,"New York, NY",Purchase,PayPal,Mobile,57,145,346,2,48,No,0
TXN00007563,CUST00424,2023-12-01,15:15:13,24.67,CVS Pharmacy,Healthcare,"Seattle, WA",Purchase,Credit Card,POS Terminal,75,146,350,4,18,No,0
TXN00007564,CUST01112,2023-04-14,13:57:02,84.64,Chase ATM,ATM,International - Mexico,Transfer,Debit Card,Tablet,49,119,298,12,30,Yes,1
TXN00007565,CUST00718,2023-11-04,18:33:40,187.18,Apple Store,Electronics,"Miami, FL",Withdrawal,Debit Card,Tablet,26,165,393,12,37,No,0
TXN00007566,CUST01126,2023-06-17,03:41:45,183.06,McDonald's,Food & Beverage,"Seattle, WA",Purchase,Credit Card,POS Terminal,54,60,158,7,40,No,0
TXN00007567,CUST00653,2024-05-29,00:51:41,1241.45,Home Depot,Home Improvement,"Las Vegas, NV",Purchase,Credit Card,Mobile,27,166,486,17,6,No,0
TXN00007568,CUST00556,2023-12-18,03:58:24,434.59,Bank Transfer,Money Transfer,"Dallas, TX",Purchase,Credit Card,Mobile,37,140,329,6,15,No,1
TXN00007569,CUST00290,2023-08-29,15:33:42,410.15,Airbnb,Travel,"Denver, CO",Purchase,Debit Card,Desktop,23,113,471,9,35,No,0
TXN00007570,CUST01443,2024-02-23,04:25:23,73.28,Google Play,Subscription,"San Jose, CA",Subscription,PayPal,Mobile,65,129,224,9,26,No,0
TXN00007571,CUST00581,2024-06-25,12:51:40,200.12,Starbucks,Food & Beverage,"Dallas, TX",Purchase,Bank Transfer,Mobile,73,58,13,10,41,No,0
TXN00007572,CUST01176,2024-06-08,00:42:57,16.91,Uber,Transportation,"Houston, TX",Transfer,Debit Card,Mobile,76,3,354,11,27,No,0
TXN00007573,CUST00502,2023-08-25,15:17:38,134.28,Shell Gas,Gas & Fuel,"San Jose, CA",Purchase,Credit Card,Desktop,20,149,108,12,30,No,1
TXN00007574,CUST00351,2023-09-14,17:35:10,150.34,Target,Retail,"San Diego, CA",Refund,Credit Card,Desktop,59,23,417,7,11,No,0
TXN00007575,CUST00146,2023-06-30,15:18:49,27.05,Target,Retail,"Chicago, IL",Purchase,Debit Card,Mobile,28,137,400,16,24,No,0
TXN00007576,CUST00638,2024-03-18,14:54:40,84.87,Apple Store,Electronics,"Las Vegas, NV",Purchase,Credit Card,Mobile,60,83,404,13,14,No,0
TXN00007577,CUST01256,2024-01-30,12:57:58,707.89,Amazon,E-commerce,"Houston, TX",Purchase,Debit Card,Mobile,34,55,95,16,23,No,0
TXN00007578,CUST00694,2023-11-13,05:40:37,116.1,Walmart,Retail,"San Diego, CA",Purchase,Debit Card,Desktop,49,110,194,18,9,No,0
TXN00007579,CUST01108,2023-04-23,00:41:57,256.98,Apple Store,Electronics,"San Diego, CA",Transfer,Debit Card,Mobile,21,116,57,15,42,No,1
TXN00007580,CUST00909,2024-02-24,03:06:29,257.01,Amazon,E-commerce,"Seattle, WA",Withdrawal,Credit Card,Desktop,21,147,462,8,47,No,0
TXN00007581,CUST00104,2024-06-13,04:45:27,70.41,Home Depot,Home Improvement,"Houston, TX",Transfer,PayPal,Tablet,34,62,391,19,18,No,0
TXN00007582,CUST00267,2024-03-31,20:05:44,337.15,Best Buy,Electronics,"Houston, TX",Purchase,Debit Card,Desktop,58,87,351,9,39,No,0
TXN00007583,CUST00060,2023-09-02,05:55:58,97.19,PayPal,Money Transfer,"Philadelphia, PA",Transfer,Debit Card,ATM,36,167,293,8,19,No,1
TXN00007584,CUST00965,2023-01-06,06:18:05,458.34,Best Buy,Electronics,"Seattle, WA",Purchase,Gift Card,Desktop,22,100,153,0,5,No,0
TXN00007585,CUST01384,2024-04-18,11:39:50,115.3,McDonald's,Food & Beverage,"Boston, MA",Purchase,Credit Card,POS Terminal,49,27,63,2,18,No,0
TXN00007586,CUST00104,2023-02-11,03:26:58,431.48,Target,Retail,"Houston, TX",Purchase,Credit Card,Mobile,39,174,157,10,33,No,0
TXN00007587,CUST00217,2023-10-06,08:07:08,631.56,Unknown Merchant,Unknown,International - Unknown,Refund,Debit Card,Tablet,73,34,264,6,44,Yes,0
TXN00007588,CUST00786,2024-04-01,06:49:06,95.18,Netflix,Subscription,"Phoenix, AZ",Transfer,Debit Card,Mobile,23,33,120,17,38,No,0
TXN00007589,CUST00111,2023-04-03,23:03:35,430.43,Walmart,Retail,"Los Angeles, CA",Purchase,Gift Card,Mobile,52,92,287,12,13,No,0
TXN00007590,CUST00177,2023-02-25,03:47:08,15.46,Lyft,Transportation,"Seattle, WA",Purchase,Gift Card,Desktop,39,96,10,17,49,No,1
TXN00007591,CUST00874,2024-04-21,19:00:07,141.87,Target,Retail,"Dallas, TX",Purchase,Debit Card,Mobile,18,178,213,15,9,No,0
TXN00007592,CUST00803,2023-02-19,10:07:32,584.34,Airbnb,Travel,International - UK,Subscription,Bank Transfer,Mobile,37,148,161,15,26,Yes,1
TXN00007593,CUST00367,2024-02-16,11:39:55,361.05,PayPal,Money Transfer,"Philadelphia, PA",Withdrawal,PayPal,Mobile,39,168,104,9,1,No,0
TXN00007594,CUST01444,2023-11-18,08:08:24,26.71,Netflix,Subscription,"New York, NY",Purchase,Debit Card,POS Terminal,65,95,401,8,12,No,0
TXN00007595,CUST01221,2023-05-06,05:07:13,31.38,Venmo Transfer,Money Transfer,"San Diego, CA",Purchase,PayPal,ATM,72,159,146,7,24,No,0
TXN00007596,CUST01214,2023-06-01,03:57:37,64.76,Chase ATM,ATM,International - UK,Purchase,PayPal,Mobile,28,38,181,18,1,Yes,1
TXN00007597,CUST01290,2023-07-13,05:57:33,148.03,Shell Gas,Gas & Fuel,"Philadelphia, PA",Subscription,Credit Card,POS Terminal,30,173,337,2,4,No,0
TXN00007598,CUST01414,2024-04-12,05:14:50,55.82,McDonald's,Food & Beverage,"Philadelphia, PA",Transfer,Bank Transfer,Desktop,76,41,36,8,7,No,0
TXN00007599,CUST01433,2023-05-20,07:09:18,354.81,Shell Gas,Gas & Fuel,"Dallas, TX",Purchase,Debit Card,Desktop,59,137,81,1,28,No,0
TXN00007600,CUST00914,2023-05-21,18:31:22,86.64,Chase ATM,ATM,"Philadelphia, PA",Purchase,Credit Card,POS Terminal,20,137,11,18,37,No,0
TXN00007601,CUST01263,2023-01-23,21:41:16,51.67,Walmart,Retail,"Atlanta, GA",Transfer,Credit Card,Desktop,26,79,3,7,5,No,0
TXN00007602,CUST00729,2024-05-19,09:49:26,34.76,Bank Transfer,Money Transfer,"San Antonio, TX",Purchase,Debit Card,Desktop,77,128,494,17,39,No,0
TXN00007603,CUST00640,2024-01-20,11:00:13,129.81,Shell Gas,Gas & Fuel,"Atlanta, GA",Subscription,Credit Card,POS Terminal,29,22,42,7,32,No,0
TXN00007604,CUST00681,2023-04-03,19:38:35,211.07,Lyft,Transportation,"Phoenix, AZ",Refund,PayPal,Desktop,40,16,410,4,49,No,0
TXN00007605,CUST00406,2023-09-15,17:00:57,361.14,Airbnb,Travel,"Los Angeles, CA",Purchase,Debit Card,Tablet,31,32,50,5,31,No,0
TXN00007606,CUST01461,2023-03-11,05:03:04,76.51,Walmart,Retail,International - UK,Purchase,Credit Card,Mobile,50,142,260,9,44,Yes,0
TXN00007607,CUST01374,2023-03-15,03:17:46,214.49,Lyft,Transportation,"Chicago, IL",Transfer,Credit Card,Tablet,35,38,133,14,15,No,1
TXN00007608,CUST01093,2023-11-10,10:48:56,804.99,Starbucks,Food & Beverage,"Los Angeles, CA",Purchase,Bank Transfer,Mobile,66,98,460,3,3,No,0
TXN00007609,CUST00161,2024-03-21,20:11:21,531.44,Amazon,E-commerce,"Miami, FL",Purchase,Credit Card,Desktop,76,136,86,2,49,No,0
TXN00007610,CUST00954,2024-06-28,10:15:22,73.6,Google Play,Subscription,"Los Angeles, CA",Refund,Credit Card,Mobile,58,21,361,8,46,No,0
TXN00007611,CUST01163,2024-06-16,07:54:25,274.86,CVS Pharmacy,Healthcare,"New York, NY",Subscription,Credit Card,Tablet,26,56,55,15,47,No,0
TXN00007612,CUST00270,2023-10-28,22:36:45,97.69,McDonald's,Food & Beverage,"Los Angeles, CA",Purchase,Credit Card,Desktop,40,46,216,15,47,No,0
TXN00007613,CUST00191,2023-11-13,13:44:00,71.9,Starbucks,Food & Beverage,International - UK,Purchase,PayPal,Desktop,27,43,365,14,15,Yes,0
TXN00007614,CUST01431,2023-10-24,03:46:26,39.8,Apple Store,Electronics,"San Jose, CA",Transfer,Bank Transfer,Mobile,36,120,67,8,43,No,0
TXN00007615,CUST00960,2024-06-24,22:07:03,241.45,Best Buy,Electronics,"Philadelphia, PA",Withdrawal,Credit Card,Mobile,78,46,499,16,18,No,0
TXN00007616,CUST00200,2024-01-04,11:35:52,52.18,PayPal,Money Transfer,"Seattle, WA",Purchase,Credit Card,POS Terminal,64,48,351,11,21,No,0
TXN00007617,CUST00934,2023-04-18,14:00:15,100.58,Unknown Merchant,Unknown,International - Canada,Purchase,Debit Card,POS Terminal,22,84,43,7,10,Yes,0
TXN00007618,CUST00636,2023-09-24,15:29:20,12.35,Google Play,Subscription,"Los Angeles, CA",Purchase,PayPal,Mobile,64,31,142,13,21,No,0
TXN00007619,CUST01402,2023-05-23,03:10:24,82.55,Best Buy,Electronics,"San Antonio, TX",Withdrawal,Credit Card,POS Terminal,69,161,345,17,26,No,0
TXN00007620,CUST01320,2023-03-16,11:01:17,116.79,Target,Retail,"Atlanta, GA",Subscription,Bank Transfer,Mobile,40,172,41,11,41,No,0
TXN00007621,CUST01455,2023-08-30,17:06:08,100.42,Home Depot,Home Improvement,"New York, NY",Withdrawal,Debit Card,Mobile,47,71,138,13,3,No,0
TXN00007622,CUST00954,2023-10-03,20:36:19,112.21,Netflix,Subscription,"Los Angeles, CA",Withdrawal,Debit Card,Desktop,42,8,72,19,1,No,0
TXN00007623,CUST00964,2023-05-18,19:10:47,178.54,Starbucks,Food & Beverage,International - Unknown,Withdrawal,Gift Card,POS Terminal,45,130,266,4,21,Yes,1
TXN00007624,CUST00475,2023-12-01,06:30:30,332.98,Walmart,Retail,"Las Vegas, NV",Refund,Credit Card,POS Terminal,51,145,193,0,11,No,0
TXN00007625,CUST00459,2023-07-15,17:53:02,119.91,Chase ATM,ATM,"Denver, CO",Purchase,Debit Card,Mobile,62,52,492,12,16,No,0
TXN00007626,CUST00295,2024-01-24,02:44:39,13.36,Uber,Transportation,"San Antonio, TX",Purchase,Debit Card,Desktop,73,45,154,13,35,No,0
TXN00007627,CUST01264,2023-03-12,11:24:48,166.99,Unknown Merchant,Unknown,"New York, NY",Purchase,PayPal,Desktop,65,37,245,1,21,No,0
TXN00007628,CUST00529,2023-05-24,08:34:00,461.35,Unknown Merchant,Unknown,"San Jose, CA",Purchase,Debit Card,Mobile,64,170,313,15,41,No,0
TXN00007629,CUST00745,2023-07-22,08:10:32,43.13,Home Depot,Home Improvement,"Dallas, TX",Refund,Bank Transfer,POS Terminal,42,44,217,4,11,No,0
TXN00007630,CUST00803,2023-11-08,19:09:20,9.7,McDonald's,Food & Beverage,"Atlanta, GA",Purchase,Debit Card,Mobile,27,117,455,0,31,No,0
TXN00007631,CUST00376,2023-06-05,19:35:27,51.29,Netflix,Subscription,"New York, NY",Subscription,Debit Card,Mobile,31,38,383,11,49,No,0
TXN00007632,CUST01433,2023-06-26,00:52:46,202.8,Bank Transfer,Money Transfer,"Dallas, TX",Withdrawal,Debit Card,POS Terminal,59,99,252,18,1,No,0
TXN00007633,CUST01363,2023-09-30,18:51:18,29.57,Home Depot,Home Improvement,"San Jose, CA",Purchase,Credit Card,ATM,74,124,276,9,41,No,0
TXN00007634,CUST00677,2024-05-17,17:09:12,105.76,Starbucks,Food & Beverage,"New York, NY",Purchase,PayPal,Desktop,63,6,276,11,32,No,0
TXN00007635,CUST00666,2024-05-06,16:06:42,198.61,CVS Pharmacy,Healthcare,"Atlanta, GA",Transfer,Debit Card,Tablet,75,68,71,18,3,No,0
TXN00007636,CUST00929,2023-03-05,08:32:42,42.41,Starbucks,Food & Beverage,International - Unknown,Purchase,Credit Card,Mobile,47,179,128,15,32,Yes,0
TXN00007637,CUST00999,2023-09-21,20:50:34,572.36,PayPal,Money Transfer,"San Diego, CA",Transfer,Crypto,Desktop,72,101,357,16,42,No,0
TXN00007638,CUST00062,2023-12-17,20:48:38,274.14,Shell Gas,Gas & Fuel,"Philadelphia, PA",Purchase,Gift Card,Desktop,58,163,185,12,5,No,0
TXN00007639,CUST00134,2023-03-15,00:48:24,36.35,Shell Gas,Gas & Fuel,"Los Angeles, CA",Purchase,Credit Card,Desktop,42,134,12,6,43,No,0
TXN00007640,CUST00974,2024-02-11,21:35:37,280.12,Airbnb,Travel,"New York, NY",Purchase,Debit Card,Desktop,31,13,328,2,37,No,0
TXN00007641,CUST00232,2023-07-20,05:08:26,45.1,PayPal,Money Transfer,International - UK,Purchase,Credit Card,Desktop,52,30,219,4,12,Yes,0
TXN00007642,CUST00720,2023-01-16,20:17:51,65.49,Target,Retail,"Boston, MA",Purchase,Debit Card,Tablet,69,100,5,3,14,No,0
TXN00007643,CUST00981,2024-04-15,19:37:50,127.9,McDonald's,Food & Beverage,"Miami, FL",Subscription,PayPal,Mobile,65,2,238,14,44,No,0
TXN00007644,CUST00945,2023-02-17,07:16:29,326.71,Google Play,Subscription,"San Diego, CA",Refund,Bank Transfer,Mobile,51,58,470,16,9,No,1
TXN00007645,CUST00350,2024-03-08,17:37:33,115.26,Amazon,E-commerce,"San Antonio, TX",Subscription,Credit Card,ATM,27,36,111,11,7,No,1
TXN00007646,CUST00579,2023-02-15,22:33:54,199.57,Netflix,Subscription,"San Diego, CA",Refund,Credit Card,Desktop,52,72,227,13,16,No,0
TXN00007647,CUST00714,2024-06-14,06:38:18,678.75,Google Play,Subscription,"San Diego, CA",Purchase,Credit Card,Mobile,28,173,441,3,28,No,0
TXN00007648,CUST01238,2023-10-17,19:57:50,166.25,Google Play,Subscription,"New York, NY",Refund,Credit Card,POS Terminal,28,137,16,16,7,No,1
TXN00007649,CUST01177,2023-03-16,04:04:07,56.99,Target,Retail,"Houston, TX",Purchase,Debit Card,Desktop,38,126,72,10,14,No,0
TXN00007650,CUST00261,2023-05-11,21:18:43,280.65,Netflix,Subscription,"Dallas, TX",Transfer,Credit Card,Desktop,38,77,11,5,32,No,0
TXN00007651,CUST01041,2023-01-02,08:13:44,63.06,Amazon,E-commerce,"Los Angeles, CA",Transfer,Credit Card,POS Terminal,39,50,85,3,8,No,0
TXN00007652,CUST00211,2024-02-15,23:31:47,86.03,Airbnb,Travel,"Philadelphia, PA",Purchase,Credit Card,POS Terminal,62,32,498,12,27,No,0
TXN00007653,CUST00831,2023-01-10,18:28:47,238.95,Home Depot,Home Improvement,"Los Angeles, CA",Purchase,Credit Card,POS Terminal,24,98,179,19,3,No,0
TXN00007654,CUST01463,2023-01-04,14:53:16,245.42,PayPal,Money Transfer,International - Canada,Purchase,Credit Card,Mobile,72,43,121,14,27,Yes,0
TXN00007655,CUST00220,2023-09-11,21:06:20,97.76,CVS Pharmacy,Healthcare,"Los Angeles, CA",Refund,Credit Card,Desktop,34,125,203,17,30,No,0
TXN00007656,CUST00668,2023-10-26,20:19:31,83.48,Best Buy,Electronics,"Phoenix, AZ",Purchase,Debit Card,Mobile,79,95,69,16,34,No,0
TXN00007657,CUST01139,2023-08-26,21:10:21,1088.44,Netflix,Subscription,"San Jose, CA",Purchase,Credit Card,ATM,19,78,107,18,26,No,0
TXN00007658,CUST01331,2023-01-22,11:29:58,50.57,Target,Retail,"Denver, CO",Withdrawal,Debit Card,Mobile,29,54,200,9,37,No,0
TXN00007659,CUST00146,2024-03-17,05:45:13,188.25,Lyft,Transportation,"San Jose, CA",Transfer,Credit Card,ATM,74,47,51,4,40,No,1
TXN00007660,CUST00619,2024-03-13,13:52:45,124.02,Amazon,E-commerce,"Philadelphia, PA",Refund,Bank Transfer,Mobile,59,14,36,11,22,No,0
TXN00007661,CUST01092,2023-10-19,03:26:59,184.06,Bank Transfer,Money Transfer,"San Antonio, TX",Withdrawal,Credit Card,Mobile,35,176,116,14,32,No,0
TXN00007662,CUST00945,2023-02-23,21:30:32,171.72,Venmo Transfer,Money Transfer,International - Canada,Purchase,Debit Card,Desktop,71,55,258,3,41,Yes,0
TXN00007663,CUST00821,2023-05-14,21:38:15,37.71,Amazon,E-commerce,"San Antonio, TX",Purchase,Crypto,Desktop,76,157,481,7,2,No,0
TXN00007664,CUST01210,2023-05-27,09:33:39,25.45,Amazon,E-commerce,"San Jose, CA",Refund,Debit Card,Mobile,28,175,263,19,47,No,0
TXN00007665,CUST00847,2024-05-09,08:52:47,423.83,Google Play,Subscription,International - Canada,Purchase,Gift Card,ATM,33,63,393,16,8,Yes,0
TXN00007666,CUST00489,2024-04-27,05:54:01,54.18,Best Buy,Electronics,"Phoenix, AZ",Transfer,Bank Transfer,Desktop,66,19,302,5,42,No,0
TXN00007667,CUST01272,2024-01-22,23:08:47,104.9,Uber,Transportation,"Miami, FL",Purchase,Credit Card,Mobile,68,91,424,15,7,No,0
TXN00007668,CUST00500,2023-05-22,04:44:59,8.11,Unknown Merchant,Unknown,"Dallas, TX",Purchase,Credit Card,Desktop,35,137,63,4,19,No,0
TXN00007669,CUST01123,2024-02-20,17:06:43,201.65,Airbnb,Travel,"Los Angeles, CA",Withdrawal,Credit Card,Mobile,52,101,41,13,33,No,1
TXN00007670,CUST00326,2023-06-19,14:47:01,164.56,PayPal,Money Transfer,"Dallas, TX",Purchase,PayPal,Desktop,70,37,42,1,2,No,0
TXN00007671,CUST00988,2023-09-26,03:53:18,197.09,Bank Transfer,Money Transfer,"Los Angeles, CA",Withdrawal,Credit Card,Mobile,76,107,124,16,3,No,0
TXN00007672,CUST00787,2023-03-17,07:34:23,69.95,Chase ATM,ATM,"New York, NY",Withdrawal,Debit Card,POS Terminal,43,92,392,5,28,No,0
TXN00007673,CUST00136,2024-06-14,15:25:06,861.33,PayPal,Money Transfer,"Atlanta, GA",Purchase,Gift Card,ATM,33,52,269,10,14,No,1
TXN00007674,CUST00698,2023-05-01,03:16:46,568.72,Bank Transfer,Money Transfer,"Las Vegas, NV",Transfer,Crypto,Mobile,23,28,484,1,15,No,0
TXN00007675,CUST00427,2024-04-10,19:33:34,351.58,Google Play,Subscription,"Los Angeles, CA",Refund,Credit Card,Mobile,74,36,346,0,21,No,0
TXN00007676,CUST01422,2023-10-18,15:00:09,446.14,McDonald's,Food & Beverage,"Chicago, IL",Transfer,Credit Card,Desktop,61,116,232,4,14,No,0
TXN00007677,CUST01211,2024-03-21,19:51:22,588.42,Home Depot,Home Improvement,"Philadelphia, PA",Purchase,Debit Card,POS Terminal,60,64,479,7,40,No,0
TXN00007678,CUST00883,2023-05-18,10:10:56,65.09,Shell Gas,Gas & Fuel,"Atlanta, GA",Purchase,Debit Card,Mobile,64,18,131,3,18,No,0
TXN00007679,CUST00892,2023-12-09,07:11:54,68.92,Netflix,Subscription,"Seattle, WA",Purchase,PayPal,Mobile,64,89,1,18,49,No,0
TXN00007680,CUST01162,2023-05-18,20:41:27,280.22,Lyft,Transportation,"Dallas, TX",Refund,PayPal,Mobile,65,163,114,4,39,No,0
TXN00007681,CUST00701,2024-01-30,01:17:34,27.32,Target,Retail,"Seattle, WA",Subscription,Credit Card,POS Terminal,59,78,480,4,20,No,0
TXN00007682,CUST01116,2023-04-26,14:45:37,181.03,Bank Transfer,Money Transfer,"San Antonio, TX",Transfer,PayPal,Tablet,29,167,468,15,1,No,0
TXN00007683,CUST01422,2023-12-12,17:23:08,210.79,Unknown Merchant,Unknown,"Houston, TX",Refund,Debit Card,Tablet,77,90,0,17,9,No,0
